ds,y,hour,weekday,is_weekend,weekofyear,month,year,is_winter,air_temperature,wind_speed,precipitation_amount
2020-07-14 15:00:00,143,15,1,0,29,7,2020,0,17.166666666666668,7.2,0.1
2020-07-14 18:00:00,96,18,1,0,29,7,2020,0,16.3,6.0,0.0
2020-07-14 21:00:00,11,21,1,0,29,7,2020,0,14.033333333333333,4.8,0.0
2020-07-15 03:00:00,47,3,2,0,29,7,2020,0,12.4,3.6,0.0
2020-07-15 06:00:00,91,6,2,0,29,7,2020,0,16.066666666666666,5.4,0.0
2020-07-15 09:00:00,119,9,2,0,29,7,2020,0,18.433333333333334,8.4,0.0
2020-07-15 12:00:00,184,12,2,0,29,7,2020,0,20.400000000000002,10.800000000000002,0.0
2020-07-15 15:00:00,151,15,2,0,29,7,2020,0,20.366666666666667,3.6,0.1
2020-07-15 18:00:00,91,18,2,0,29,7,2020,0,18.566666666666666,7.2,0.0
2020-07-15 21:00:00,12,21,2,0,29,7,2020,0,15.266666666666666,7.2,0.0
2020-07-16 03:00:00,35,3,3,0,29,7,2020,0,12.799999999999999,4.8,0.0
2020-07-16 06:00:00,83,6,3,0,29,7,2020,0,17.400000000000002,4.8,0.0
2020-07-16 09:00:00,134,9,3,0,29,7,2020,0,19.7,7.433333333333334,0.0
2020-07-16 12:00:00,194,12,3,0,29,7,2020,0,21.433333333333334,6.0,0.0
2020-07-16 15:00:00,161,15,3,0,29,7,2020,0,21.0,8.4,0.0
2020-07-16 18:00:00,86,18,3,0,29,7,2020,0,17.5,7.2,0.0
2020-07-16 21:00:00,11,21,3,0,29,7,2020,0,14.566666666666668,6.0,0.0
2020-07-17 03:00:00,34,3,4,0,29,7,2020,0,13.233333333333334,3.6,0.4
2020-07-17 06:00:00,67,6,4,0,29,7,2020,0,14.166666666666666,6.0,0.0
2020-07-17 09:00:00,62,9,4,0,29,7,2020,0,15.233333333333334,7.2,0.30000000000000004
2020-07-17 12:00:00,78,12,4,0,29,7,2020,0,16.133333333333333,6.0,1.2
2020-07-17 15:00:00,129,15,4,0,29,7,2020,0,13.266666666666666,9.6,1.0
2020-07-17 18:00:00,52,18,4,0,29,7,2020,0,12.933333333333332,3.6,0.1
2020-07-17 21:00:00,5,21,4,0,29,7,2020,0,11.299999999999999,6.0,2.6
2020-07-18 03:00:00,9,3,5,1,29,7,2020,0,11.533333333333333,6.0,0.0
2020-07-18 06:00:00,36,6,5,1,29,7,2020,0,14.700000000000001,7.2,0.0
2020-07-18 09:00:00,101,9,5,1,29,7,2020,0,16.8,8.4,0.0
2020-07-18 12:00:00,178,12,5,1,29,7,2020,0,19.533333333333335,9.6,0.0
2020-07-18 15:00:00,132,15,5,1,29,7,2020,0,20.233333333333334,8.4,0.0
2020-07-18 18:00:00,32,18,5,1,29,7,2020,0,15.533333333333333,4.8,3.0
2020-07-18 21:00:00,14,21,5,1,29,7,2020,0,13.0,3.6,0.0
2020-07-19 03:00:00,8,3,6,1,29,7,2020,0,11.799999999999999,6.0,0.4
2020-07-19 06:00:00,36,6,6,1,29,7,2020,0,12.600000000000001,5.4,0.0
2020-07-19 09:00:00,121,9,6,1,29,7,2020,0,15.466666666666667,9.6,0.0
2020-07-19 12:00:00,126,12,6,1,29,7,2020,0,17.066666666666666,9.6,0.0
2020-07-19 15:00:00,118,15,6,1,29,7,2020,0,17.466666666666665,9.6,0.0
2020-07-19 18:00:00,48,18,6,1,29,7,2020,0,14.733333333333334,9.6,0.0
2020-07-19 21:00:00,4,21,6,1,29,7,2020,0,11.433333333333332,9.6,2.4
2020-07-20 03:00:00,26,3,0,0,30,7,2020,0,10.533333333333333,4.8,0.5
2020-07-20 06:00:00,58,6,0,0,30,7,2020,0,11.700000000000001,7.2,0.0
2020-07-20 09:00:00,75,9,0,0,30,7,2020,0,12.633333333333333,3.6,0.1
2020-07-20 12:00:00,159,12,0,0,30,7,2020,0,13.200000000000001,8.4,0.0
2020-07-20 15:00:00,158,15,0,0,30,7,2020,0,13.200000000000001,7.2,0.0
2020-07-20 18:00:00,68,18,0,0,30,7,2020,0,12.433333333333332,9.6,0.0
2020-07-20 21:00:00,13,21,0,0,30,7,2020,0,10.433333333333332,4.8,0.0
2020-07-21 03:00:00,31,3,1,0,30,7,2020,0,9.5,9.6,0.1
2020-07-21 06:00:00,67,6,1,0,30,7,2020,0,10.733333333333334,16.8,0.0
2020-07-21 09:00:00,61,9,1,0,30,7,2020,0,10.8,14.4,0.0
2020-07-21 12:00:00,101,12,1,0,30,7,2020,0,,,0.0
2020-07-21 15:00:00,186,15,1,0,30,7,2020,0,11.3,10.8,0.0
2020-07-21 18:00:00,60,18,1,0,30,7,2020,0,9.65,14.4,0.0
2020-07-21 21:00:00,13,21,1,0,30,7,2020,0,,,0.0
2020-07-22 03:00:00,37,3,2,0,30,7,2020,0,8.1,7.2,0.0
2020-07-22 06:00:00,61,6,2,0,30,7,2020,0,9.7,14.4,0.0
2020-07-22 09:00:00,63,9,2,0,30,7,2020,0,10.1,19.2,0.0
2020-07-22 12:00:00,116,12,2,0,30,7,2020,0,10.299999999999999,14.4,0.0
2020-07-22 15:00:00,114,15,2,0,30,7,2020,0,10.866666666666667,14.4,0.2
2020-07-22 18:00:00,50,18,2,0,30,7,2020,0,9.733333333333334,10.800000000000002,0.0
2020-07-22 21:00:00,11,21,2,0,30,7,2020,0,8.833333333333334,9.6,0.1
2020-07-23 00:00:00,1,0,3,0,30,7,2020,0,8.733333333333333,10.800000000000002,0.0
2020-07-23 03:00:00,31,3,3,0,30,7,2020,0,8.933333333333332,8.4,1.9000000000000001
2020-07-23 06:00:00,57,6,3,0,30,7,2020,0,9.866666666666667,9.6,0.1
2020-07-23 09:00:00,73,9,3,0,30,7,2020,0,10.433333333333334,13.200000000000001,0.5
2020-07-23 12:00:00,131,12,3,0,30,7,2020,0,11.866666666666667,14.4,0.0
2020-07-23 15:00:00,153,15,3,0,30,7,2020,0,11.833333333333334,14.4,0.0
2020-07-23 18:00:00,70,18,3,0,30,7,2020,0,10.566666666666666,12.0,0.0
2020-07-23 21:00:00,5,21,3,0,30,7,2020,0,9.200000000000001,10.800000000000002,0.0
2020-07-24 03:00:00,30,3,4,0,30,7,2020,0,9.133333333333333,8.4,0.5
2020-07-24 06:00:00,42,6,4,0,30,7,2020,0,9.866666666666667,8.4,0.7
2020-07-24 09:00:00,12,9,4,0,30,7,2020,0,10.1,8.4,6.0
2020-07-24 12:00:00,42,12,4,0,30,7,2020,0,10.266666666666667,10.800000000000002,1.7000000000000002
2020-07-24 15:00:00,34,15,4,0,30,7,2020,0,10.1,9.6,2.5
2020-07-24 18:00:00,17,18,4,0,30,7,2020,0,9.533333333333333,8.4,1.5
2020-07-24 21:00:00,6,21,4,0,30,7,2020,0,9.1,9.0,1.6
2020-07-25 03:00:00,10,3,5,1,30,7,2020,0,8.866666666666667,8.4,0.0
2020-07-25 06:00:00,35,6,5,1,30,7,2020,0,9.9,10.800000000000002,0.0
2020-07-25 09:00:00,131,9,5,1,30,7,2020,0,12.233333333333334,9.6,0.0
2020-07-25 12:00:00,168,12,5,1,30,7,2020,0,12.733333333333334,6.0,0.0
2020-07-25 15:00:00,100,15,5,1,30,7,2020,0,14.0,7.2,0.0
2020-07-25 18:00:00,92,18,5,1,30,7,2020,0,13.133333333333333,4.8,0.0
2020-07-25 21:00:00,22,21,5,1,30,7,2020,0,9.266666666666667,6.0,0.0
2020-07-26 00:00:00,1,0,6,1,30,7,2020,0,7.766666666666667,3.6,0.0
2020-07-26 03:00:00,7,3,6,1,30,7,2020,0,8.200000000000001,3.6,0.0
2020-07-26 06:00:00,35,6,6,1,30,7,2020,0,12.4,3.6,0.0
2020-07-26 09:00:00,143,9,6,1,30,7,2020,0,20.533333333333335,12.0,0.0
2020-07-26 12:00:00,153,12,6,1,30,7,2020,0,20.166666666666668,15.6,0.0
2020-07-26 15:00:00,124,15,6,1,30,7,2020,0,19.2,14.4,0.0
2020-07-26 18:00:00,41,18,6,1,30,7,2020,0,17.266666666666666,7.2,0.0
2020-07-26 21:00:00,11,21,6,1,30,7,2020,0,18.833333333333332,6.0,0.0
2020-07-27 03:00:00,22,3,0,0,31,7,2020,0,15.6,10.800000000000002,0.0
2020-07-27 06:00:00,31,6,0,0,31,7,2020,0,12.233333333333334,6.0,8.0
2020-07-27 09:00:00,66,9,0,0,31,7,2020,0,14.766666666666666,9.6,0.5
2020-07-27 12:00:00,182,12,0,0,31,7,2020,0,17.549999999999997,7.2,0.0
2020-07-27 15:00:00,111,15,0,0,31,7,2020,0,18.099999999999998,14.4,0.0
2020-07-27 18:00:00,101,18,0,0,31,7,2020,0,16.066666666666666,12.0,0.1
2020-07-27 21:00:00,12,21,0,0,31,7,2020,0,14.733333333333334,7.2,0.1
2020-07-28 03:00:00,53,3,1,0,31,7,2020,0,15.133333333333335,8.4,0.0
2020-07-28 06:00:00,102,6,1,0,31,7,2020,0,18.1,10.8,0.0
2020-07-28 09:00:00,128,9,1,0,31,7,2020,0,20.55,10.8,0.0
2020-07-28 12:00:00,213,12,1,0,31,7,2020,0,20.1,10.8,0.0
2020-07-28 15:00:00,174,15,1,0,31,7,2020,0,19.333333333333332,8.4,0.0
2020-07-28 18:00:00,79,18,1,0,31,7,2020,0,17.099999999999998,9.6,0.1
2020-07-28 21:00:00,29,21,1,0,31,7,2020,0,16.3,5.4,0.2
2020-07-29 03:00:00,42,3,2,0,31,7,2020,0,14.9,3.6,0.2
2020-07-29 06:00:00,98,6,2,0,31,7,2020,0,16.966666666666665,7.2,0.0
2020-07-29 09:00:00,109,9,2,0,31,7,2020,0,20.0,9.6,0.0
2020-07-29 12:00:00,225,12,2,0,31,7,2020,0,20.366666666666664,9.6,0.0
2020-07-29 15:00:00,203,15,2,0,31,7,2020,0,20.933333333333334,8.4,0.0
2020-07-29 18:00:00,91,18,2,0,31,7,2020,0,16.533333333333335,12.0,0.0
2020-07-29 21:00:00,21,21,2,0,31,7,2020,0,14.133333333333333,7.2,0.0
2020-07-30 03:00:00,43,3,3,0,31,7,2020,0,13.666666666666666,8.4,0.0
2020-07-30 06:00:00,75,6,3,0,31,7,2020,0,14.299999999999999,10.800000000000002,0.0
2020-07-30 09:00:00,86,9,3,0,31,7,2020,0,14.966666666666667,12.0,0.2
2020-07-30 12:00:00,152,12,3,0,31,7,2020,0,15.0,9.6,0.0
2020-07-30 15:00:00,97,15,3,0,31,7,2020,0,15.533333333333333,13.200000000000001,0.0
2020-07-30 18:00:00,79,18,3,0,31,7,2020,0,15.9,9.0,0.0
2020-07-30 21:00:00,16,21,3,0,31,7,2020,0,14.299999999999999,7.2,0.1
2020-07-31 03:00:00,39,3,4,0,31,7,2020,0,13.799999999999999,3.6,0.0
2020-07-31 06:00:00,80,6,4,0,31,7,2020,0,14.033333333333333,3.6,0.0
2020-07-31 09:00:00,81,9,4,0,31,7,2020,0,15.300000000000002,7.2,0.0
2020-07-31 12:00:00,199,12,4,0,31,7,2020,0,17.46666666666667,10.800000000000002,0.0
2020-07-31 15:00:00,145,15,4,0,31,7,2020,0,17.233333333333334,13.200000000000001,0.0
2020-07-31 18:00:00,96,18,4,0,31,7,2020,0,16.099999999999998,9.6,0.1
2020-07-31 21:00:00,8,21,4,0,31,7,2020,0,12.966666666666667,7.2,0.1
2020-08-01 03:00:00,15,3,5,1,31,8,2020,0,12.5,3.6,0.0
2020-08-01 06:00:00,54,6,5,1,31,8,2020,0,14.4,3.6,0.0
2020-08-01 09:00:00,180,9,5,1,31,8,2020,0,18.2,6.0,0.0
2020-08-01 12:00:00,213,12,5,1,31,8,2020,0,22.366666666666664,7.2,0.0
2020-08-01 15:00:00,134,15,5,1,31,8,2020,0,23.866666666666664,7.2,0.0
2020-08-01 18:00:00,112,18,5,1,31,8,2020,0,21.266666666666666,5.4,0.0
2020-08-01 21:00:00,25,21,5,1,31,8,2020,0,17.866666666666667,3.6,0.2
2020-08-02 03:00:00,8,3,6,1,31,8,2020,0,16.266666666666666,6.0,0.0
2020-08-02 06:00:00,27,6,6,1,31,8,2020,0,17.8,7.2,0.0
2020-08-02 09:00:00,146,9,6,1,31,8,2020,0,19.400000000000002,7.2,0.0
2020-08-02 12:00:00,176,12,6,1,31,8,2020,0,20.96666666666667,3.6,0.0
2020-08-02 15:00:00,92,15,6,1,31,8,2020,0,18.7,6.0,0.4
2020-08-02 18:00:00,82,18,6,1,31,8,2020,0,16.0,8.4,0.2
2020-08-02 21:00:00,3,21,6,1,31,8,2020,0,13.3,9.0,12.0
2020-08-03 03:00:00,39,3,0,0,32,8,2020,0,11.566666666666668,7.2,0.6000000000000001
2020-08-03 06:00:00,46,6,0,0,32,8,2020,0,11.200000000000001,12.0,1.0
2020-08-03 09:00:00,47,9,0,0,32,8,2020,0,11.233333333333334,15.6,3.4
2020-08-03 12:00:00,97,12,0,0,32,8,2020,0,11.433333333333332,15.6,0.2
2020-08-03 15:00:00,88,15,0,0,32,8,2020,0,11.466666666666667,12.0,0.1
2020-08-03 18:00:00,51,18,0,0,32,8,2020,0,11.299999999999999,7.2,0.0
2020-08-03 21:00:00,3,21,0,0,32,8,2020,0,10.833333333333334,7.2,0.0
2020-08-04 03:00:00,40,3,1,0,32,8,2020,0,10.333333333333334,4.8,0.5
2020-08-04 06:00:00,94,6,1,0,32,8,2020,0,11.4,6.0,0.0
2020-08-04 09:00:00,89,9,1,0,32,8,2020,0,13.55,3.6,0.0
2020-08-04 12:00:00,209,12,1,0,32,8,2020,0,15.0,3.6,0.0
2020-08-04 15:00:00,125,15,1,0,32,8,2020,0,14.166666666666666,7.2,0.0
2020-08-04 18:00:00,78,18,1,0,32,8,2020,0,13.1,4.8,0.1
2020-08-04 21:00:00,14,21,1,0,32,8,2020,0,11.05,5.4,0.0
2020-08-05 03:00:00,60,3,2,0,32,8,2020,0,9.233333333333333,3.6,0.1
2020-08-05 06:00:00,102,6,2,0,32,8,2020,0,15.133333333333333,8.4,0.0
2020-08-05 09:00:00,123,9,2,0,32,8,2020,0,17.0,14.4,0.0
2020-08-05 12:00:00,199,12,2,0,32,8,2020,0,17.266666666666666,10.800000000000002,0.0
2020-08-05 15:00:00,181,15,2,0,32,8,2020,0,17.866666666666664,7.2,0.0
2020-08-05 18:00:00,89,18,2,0,32,8,2020,0,16.366666666666667,4.8,0.0
2020-08-05 21:00:00,12,21,2,0,32,8,2020,0,14.4,6.0,0.0
2020-08-06 03:00:00,50,3,3,0,32,8,2020,0,14.033333333333333,3.6,0.0
2020-08-06 06:00:00,97,6,3,0,32,8,2020,0,14.966666666666667,4.8,0.0
2020-08-06 09:00:00,140,9,3,0,32,8,2020,0,18.233333333333334,3.6,0.0
2020-08-06 12:00:00,184,12,3,0,32,8,2020,0,19.066666666666666,6.0,0.0
2020-08-06 15:00:00,176,15,3,0,32,8,2020,0,19.966666666666665,6.0,0.0
2020-08-06 18:00:00,104,18,3,0,32,8,2020,0,17.5,3.6,0.0
2020-08-06 21:00:00,7,21,3,0,32,8,2020,0,15.5,3.6,0.1
2020-08-07 03:00:00,56,3,4,0,32,8,2020,0,15.166666666666666,3.6,0.0
2020-08-07 06:00:00,143,6,4,0,32,8,2020,0,18.233333333333334,3.6,0.0
2020-08-07 09:00:00,230,9,4,0,32,8,2020,0,22.233333333333334,6.0,0.0
2020-08-07 12:00:00,320,12,4,0,32,8,2020,0,24.46666666666667,7.2,0.0
2020-08-07 15:00:00,259,15,4,0,32,8,2020,0,24.633333333333336,7.2,0.0
2020-08-07 18:00:00,143,18,4,0,32,8,2020,0,20.46666666666667,4.8,0.1
2020-08-07 21:00:00,31,21,4,0,32,8,2020,0,17.433333333333334,9.6,0.1
2020-08-08 03:00:00,10,3,5,1,32,8,2020,0,15.066666666666668,4.8,0.0
2020-08-08 06:00:00,71,6,5,1,32,8,2020,0,18.866666666666667,4.8,0.0
2020-08-08 09:00:00,236,9,5,1,32,8,2020,0,20.7,3.6,0.0
2020-08-08 12:00:00,171,12,5,1,32,8,2020,0,19.133333333333336,14.4,6.0
2020-08-08 15:00:00,129,15,5,1,32,8,2020,0,14.466666666666667,14.4,0.2
2020-08-08 18:00:00,97,18,5,1,32,8,2020,0,12.933333333333332,10.800000000000002,0.0
2020-08-08 21:00:00,25,21,5,1,32,8,2020,0,11.333333333333334,3.6,0.1
2020-08-09 03:00:00,8,3,6,1,32,8,2020,0,10.866666666666667,3.6,0.0
2020-08-09 06:00:00,33,6,6,1,32,8,2020,0,12.933333333333332,7.2,0.0
2020-08-09 09:00:00,204,9,6,1,32,8,2020,0,14.533333333333333,6.0,0.0
2020-08-09 12:00:00,248,12,6,1,32,8,2020,0,15.9,7.2,0.0
2020-08-09 15:00:00,194,15,6,1,32,8,2020,0,16.633333333333333,6.0,0.0
2020-08-09 18:00:00,97,18,6,1,32,8,2020,0,14.299999999999999,6.0,0.0
2020-08-09 21:00:00,13,21,6,1,32,8,2020,0,10.466666666666667,3.6,0.0
2020-08-10 03:00:00,91,3,0,0,33,8,2020,0,9.1,3.6,0.0
2020-08-10 06:00:00,171,6,0,0,33,8,2020,0,14.4,7.2,0.0
2020-08-10 09:00:00,217,9,0,0,33,8,2020,0,17.566666666666666,7.2,0.0
2020-08-10 12:00:00,330,12,0,0,33,8,2020,0,20.433333333333334,7.066666666666666,0.0
2020-08-10 15:00:00,233,15,0,0,33,8,2020,0,22.233333333333334,6.0,0.0
2020-08-10 18:00:00,143,18,0,0,33,8,2020,0,18.599999999999998,3.6,0.0
2020-08-10 21:00:00,30,21,0,0,33,8,2020,0,14.566666666666668,4.8,0.0
2020-08-11 00:00:00,1,0,1,0,33,8,2020,0,12.466666666666667,7.2,0.0
2020-08-11 03:00:00,72,3,1,0,33,8,2020,0,11.633333333333333,3.6,0.0
2020-08-11 06:00:00,175,6,1,0,33,8,2020,0,16.366666666666667,3.6,0.0
2020-08-11 09:00:00,216,9,1,0,33,8,2020,0,19.066666666666666,3.6,0.0
2020-08-11 12:00:00,345,12,1,0,33,8,2020,0,20.133333333333333,6.0,0.0
2020-08-11 15:00:00,273,15,1,0,33,8,2020,0,19.400000000000002,7.2,0.0
2020-08-11 18:00:00,118,18,1,0,33,8,2020,0,16.366666666666667,4.8,0.0
2020-08-11 21:00:00,34,21,1,0,33,8,2020,0,13.133333333333333,3.6,0.0
2020-08-12 03:00:00,78,3,2,0,33,8,2020,0,11.700000000000001,3.6,0.1
2020-08-12 06:00:00,170,6,2,0,33,8,2020,0,13.766666666666666,6.0,0.0
2020-08-12 09:00:00,246,9,2,0,33,8,2020,0,16.950000000000003,7.2,0.0
2020-08-12 12:00:00,341,12,2,0,33,8,2020,0,18.933333333333334,5.95,0.0
2020-08-12 15:00:00,324,15,2,0,33,8,2020,0,19.7,6.833333333333333,0.0
2020-08-12 18:00:00,162,18,2,0,33,8,2020,0,14.950000000000001,3.6,0.1
2020-08-12 21:00:00,35,21,2,0,33,8,2020,0,,,0.0
2020-08-13 00:00:00,1,0,3,0,33,8,2020,0,11.65,3.6,0.0
2020-08-13 03:00:00,80,3,3,0,33,8,2020,0,11.3,7.2,0.0
2020-08-13 06:00:00,145,6,3,0,33,8,2020,0,14.9,3.6,0.0
2020-08-13 09:00:00,202,9,3,0,33,8,2020,0,16.133333333333336,6.0,0.0
2020-08-13 12:00:00,291,12,3,0,33,8,2020,0,16.966666666666665,7.2,0.3
2020-08-13 15:00:00,218,15,3,0,33,8,2020,0,18.266666666666666,4.8,0.0
2020-08-13 18:00:00,106,18,3,0,33,8,2020,0,16.833333333333332,6.0,0.1
2020-08-13 21:00:00,18,21,3,0,33,8,2020,0,15.933333333333332,7.2,0.0
2020-08-14 03:00:00,74,3,4,0,33,8,2020,0,14.233333333333334,3.6,0.1
2020-08-14 06:00:00,163,6,4,0,33,8,2020,0,15.266666666666666,3.6,0.0
2020-08-14 09:00:00,238,9,4,0,33,8,2020,0,16.049999999999997,5.4,0.0
2020-08-14 12:00:00,322,12,4,0,33,8,2020,0,18.666666666666668,7.2,0.0
2020-08-14 15:00:00,265,15,4,0,33,8,2020,0,17.766666666666666,6.833333333333333,0.0
2020-08-14 18:00:00,116,18,4,0,33,8,2020,0,15.066666666666668,4.8,0.0
2020-08-14 21:00:00,36,21,4,0,33,8,2020,0,12.333333333333334,6.0,0.0
2020-08-15 00:00:00,1,0,5,1,33,8,2020,0,11.9,4.8,0.0
2020-08-15 03:00:00,15,3,5,1,33,8,2020,0,12.233333333333334,4.8,0.0
2020-08-15 06:00:00,55,6,5,1,33,8,2020,0,13.299999999999999,8.4,0.0
2020-08-15 09:00:00,245,9,5,1,33,8,2020,0,15.866666666666667,9.6,0.0
2020-08-15 12:00:00,281,12,5,1,33,8,2020,0,16.533333333333335,7.2,0.0
2020-08-15 15:00:00,199,15,5,1,33,8,2020,0,16.166666666666668,12.0,0.0
2020-08-15 18:00:00,100,18,5,1,33,8,2020,0,16.166666666666668,9.6,0.0
2020-08-15 21:00:00,31,21,5,1,33,8,2020,0,14.5,7.800000000000001,0.0
2020-08-16 03:00:00,9,3,6,1,33,8,2020,0,13.066666666666668,6.0,0.1
2020-08-16 06:00:00,40,6,6,1,33,8,2020,0,13.933333333333332,3.6,0.0
2020-08-16 09:00:00,160,9,6,1,33,8,2020,0,15.833333333333334,6.0,0.0
2020-08-16 12:00:00,250,12,6,1,33,8,2020,0,17.266666666666666,7.2,0.0
2020-08-16 15:00:00,226,15,6,1,33,8,2020,0,17.333333333333332,8.4,0.0
2020-08-16 18:00:00,128,18,6,1,33,8,2020,0,14.200000000000001,5.4,0.1
2020-08-16 21:00:00,19,21,6,1,33,8,2020,0,11.633333333333333,7.2,0.0
2020-08-17 03:00:00,106,3,0,0,34,8,2020,0,9.333333333333334,7.2,0.0
2020-08-17 06:00:00,169,6,0,0,34,8,2020,0,12.1,9.6,0.0
2020-08-17 09:00:00,241,9,0,0,34,8,2020,0,15.133333333333333,9.6,0.0
2020-08-17 12:00:00,608,12,0,0,34,8,2020,0,18.666666666666668,7.2,0.0
2020-08-17 15:00:00,348,15,0,0,34,8,2020,0,20.3,4.8,0.0
2020-08-17 18:00:00,198,18,0,0,34,8,2020,0,16.5,3.6,0.2
2020-08-17 21:00:00,21,21,0,0,34,8,2020,0,12.566666666666668,3.6,0.1
2020-08-18 00:00:00,1,0,1,0,34,8,2020,0,10.700000000000001,3.6,0.1
2020-08-18 03:00:00,122,3,1,0,34,8,2020,0,10.366666666666667,,0.0
2020-08-18 06:00:00,230,6,1,0,34,8,2020,0,15.5,4.8,0.0
2020-08-18 09:00:00,255,9,1,0,34,8,2020,0,18.9,3.6,0.0
2020-08-18 12:00:00,618,12,1,0,34,8,2020,0,22.933333333333334,6.0,0.0
2020-08-18 15:00:00,383,15,1,0,34,8,2020,0,23.8,6.0,0.0
2020-08-18 18:00:00,228,18,1,0,34,8,2020,0,19.566666666666666,3.6,0.1
2020-08-18 21:00:00,26,21,1,0,34,8,2020,0,17.133333333333336,12.0,0.2
2020-08-19 03:00:00,115,3,2,0,34,8,2020,0,14.733333333333334,3.6,0.0
2020-08-19 06:00:00,216,6,2,0,34,8,2020,0,17.35,5.4,0.0
2020-08-19 09:00:00,242,9,2,0,34,8,2020,0,20.900000000000002,4.8,0.0
2020-08-19 12:00:00,388,12,2,0,34,8,2020,0,21.53333333333333,8.4,0.0
2020-08-19 15:00:00,280,15,2,0,34,8,2020,0,20.5,7.2,0.0
2020-08-19 18:00:00,98,18,2,0,34,8,2020,0,16.433333333333334,4.8,6.0
2020-08-19 21:00:00,19,21,2,0,34,8,2020,0,14.866666666666667,4.8,2.1
2020-08-20 03:00:00,100,3,3,0,34,8,2020,0,14.299999999999999,6.0,0.0
2020-08-20 06:00:00,207,6,3,0,34,8,2020,0,15.166666666666666,3.6,0.0
2020-08-20 09:00:00,217,9,3,0,34,8,2020,0,17.4,7.2,0.0
2020-08-20 12:00:00,424,12,3,0,34,8,2020,0,19.099999999999998,9.6,0.0
2020-08-20 15:00:00,356,15,3,0,34,8,2020,0,19.833333333333332,6.0,0.0
2020-08-20 18:00:00,161,18,3,0,34,8,2020,0,17.6,3.6,0.0
2020-08-20 21:00:00,37,21,3,0,34,8,2020,0,15.700000000000001,3.6,0.0
2020-08-21 03:00:00,93,3,4,0,34,8,2020,0,14.233333333333334,3.6,0.0
2020-08-21 06:00:00,193,6,4,0,34,8,2020,0,19.633333333333333,3.6,0.0
2020-08-21 09:00:00,257,9,4,0,34,8,2020,0,23.333333333333332,7.2,0.0
2020-08-21 12:00:00,434,12,4,0,34,8,2020,0,24.0,16.8,0.0
2020-08-21 15:00:00,277,15,4,0,34,8,2020,0,22.266666666666666,20.400000000000002,0.0
2020-08-21 18:00:00,119,18,4,0,34,8,2020,0,20.900000000000002,21.599999999999998,0.1
2020-08-21 21:00:00,37,21,4,0,34,8,2020,0,21.133333333333336,20.400000000000002,0.0
2020-08-22 03:00:00,13,3,5,1,34,8,2020,0,19.666666666666668,18.0,0.0
2020-08-22 06:00:00,73,6,5,1,34,8,2020,0,19.966666666666665,15.6,0.0
2020-08-22 09:00:00,220,9,5,1,34,8,2020,0,20.233333333333334,18.0,0.0
2020-08-22 12:00:00,335,12,5,1,34,8,2020,0,20.466666666666665,10.799999999999999,0.0
2020-08-22 15:00:00,269,15,5,1,34,8,2020,0,18.233333333333334,6.0,0.0
2020-08-22 18:00:00,83,18,5,1,34,8,2020,0,15.9,6.0,0.8
2020-08-22 21:00:00,24,21,5,1,34,8,2020,0,14.4,4.8,4.2
2020-08-23 03:00:00,5,3,6,1,34,8,2020,0,11.4,13.200000000000001,0.0
2020-08-23 06:00:00,19,6,6,1,34,8,2020,0,11.033333333333331,8.4,0.2
2020-08-23 09:00:00,122,9,6,1,34,8,2020,0,11.566666666666668,10.799999999999999,0.0
2020-08-23 12:00:00,160,12,6,1,34,8,2020,0,11.4,10.800000000000002,0.0
2020-08-23 15:00:00,115,15,6,1,34,8,2020,0,9.866666666666667,9.6,1.2
2020-08-23 18:00:00,91,18,6,1,34,8,2020,0,9.033333333333333,7.2,0.3
2020-08-23 21:00:00,48,21,6,1,34,8,2020,0,7.466666666666666,9.6,0.1
2020-08-24 03:00:00,105,3,0,0,35,8,2020,0,6.6000000000000005,12.0,0.0
2020-08-24 06:00:00,206,6,0,0,35,8,2020,0,8.6,19.2,0.0
2020-08-24 09:00:00,197,9,0,0,35,8,2020,0,9.866666666666667,20.400000000000002,0.0
2020-08-24 12:00:00,352,12,0,0,35,8,2020,0,11.200000000000001,19.2,0.0
2020-08-24 15:00:00,243,15,0,0,35,8,2020,0,10.4,20.400000000000002,0.0
2020-08-24 18:00:00,129,18,0,0,35,8,2020,0,8.766666666666667,22.8,0.0
2020-08-24 21:00:00,6,21,0,0,35,8,2020,0,8.4,19.2,0.0
2020-08-25 03:00:00,97,3,1,0,35,8,2020,0,8.533333333333333,20.400000000000002,0.0
2020-08-25 06:00:00,206,6,1,0,35,8,2020,0,9.5,20.400000000000002,0.0
2020-08-25 09:00:00,180,9,1,0,35,8,2020,0,10.466666666666667,27.599999999999998,0.0
2020-08-25 12:00:00,186,12,1,0,35,8,2020,0,10.433333333333334,19.2,1.2
2020-08-25 15:00:00,232,15,1,0,35,8,2020,0,10.966666666666669,13.200000000000001,0.2
2020-08-25 18:00:00,119,18,1,0,35,8,2020,0,10.533333333333333,9.6,0.0
2020-08-25 21:00:00,12,21,1,0,35,8,2020,0,9.766666666666666,8.4,0.0
2020-08-26 03:00:00,93,3,2,0,35,8,2020,0,9.133333333333333,7.2,0.0
2020-08-26 06:00:00,213,6,2,0,35,8,2020,0,9.799999999999999,7.2,0.0
2020-08-26 09:00:00,176,9,2,0,35,8,2020,0,11.866666666666667,7.2,0.0
2020-08-26 12:00:00,329,12,2,0,35,8,2020,0,11.649999999999999,9.0,0.0
